initial_state_id,path,kernel_ref,kernel_version,artifact,artifact_row,variant,source_sha256
45,f3.f2.f3.-r3.f2.-d1.r1.r1.r2.f2.-d3.-r0.-f1.f2.-r0.d0.-f1.d0.-r1.-f0.-r0.f1.r0.d2.r0.-d2.f2.r2.f0.d3.r1.-d3.-r1.f1.-f0.-r2.d0.-r2.-r2.-f1.-d0.-r2.-f1.r2.d0.-r2,ravshankutkovin/esmlp-layernorm-2xt4-starter,6,cayleypy_public/output/solutions/all_solutions.csv,3,original,02ade40b703b52adcf8b9132c2758e1ea8c1a55d65248c8f6f887da6fbeecbdb
46,-d0.f1.-r3.f3.-f0.-d3.-r0.f1.-f3.-r1.d3.-f0.-r0.d3.f2.-r2.f3.r1.-r3.f2.-r1.-f2.d0.f3.f3.r1.f3.-r1.f3.r3.f0.-d1.-f0.-f3.d2.r1.-r3.-d1.f2.-r2.-f2.r3.r2.-r1.-f2,ravshankutkovin/esmlp-layernorm-2xt4-starter,6,cayleypy_public/output/solutions/all_solutions.csv,4,original,02ade40b703b52adcf8b9132c2758e1ea8c1a55d65248c8f6f887da6fbeecbdb
46,-d2.f3.d3.d3.-f3.r3.-r3.-r0.-d0.-r0.-d3.-f1.-r0.-d0.r1.f0.-r3.d2.r3.d0.-f2.-d2.d1.f0.f0.d0.f0.-d0.r2.f0.-r0.-f2.f2.f3.-d0.f0.r1.-r1.-d1.f3.-f1.-f3.r0.-d3.-f2.-f0.-d3,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,48,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
47,-d2.f2.d1.-d3.-f3.-d0.-d2.-r3.d0.r0.f0.-f1.r3.f1.r2.d2.-r2.d3.f0.-d3.-r2.-f0.d0.f0.-r3.-d0.-r0.-f1.-d1.-d1.f1.-r3.f0.-r2.-r1.-d0.-f2.d0.f2.r1.r3.d1.d1.r2.-d1.-r3,ravshankutkovin/esmlp-layernorm-2xt4-starter,6,cayleypy_public/output/solutions/all_solutions.csv,5,original,02ade40b703b52adcf8b9132c2758e1ea8c1a55d65248c8f6f887da6fbeecbdb
47,-r2.-f0.d3.d0.-d2.-f0.-d1.-r2.d1.f0.r0.r2.-f2.-d1.f3.-f1.d0.-f0.-f0.-r2.r0.f1.d0.f1.r1.r1.d0.-r1.-r2.-r0.f0.r3.-f1.-d2.d2.-r3.-f2.r1.r2.-f3.d0.f2.r1.f0.r2.-r0.d3.f3,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,49,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
48,-r0.-f3.r2.-d1.r1.d2.r3.r0.f1.r1.-r2.-d2.-f1.r3.r2.f0.d0.f1.d1.-r1.-d1.-r0.d3.r3.r2.-f2.-d1.-r1.r2.d0.-f2.f1.-f1.f1.r0.d3.f3.-d3.f2.-r1.d0.r2.-d0.-f0.d2.d3.-d1.r1.r0,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,50,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
48,-r0.-r1.-r0.-f3.-r2.-d1.d3.-r2.-r0.f0.-r3.-d2.d1.r3.-r2.-f3.r2.f1.-d0.f3.-d1.-d2.-f2.r2.f2.d3.-f2.-d3.-f3.-d2.-r1.d2.-r3.-d1.f2.-r1.d1.-f2.-f2.r1.f2.-f3.r3.r1.-r0,ravshankutkovin/esmlp-layernorm-2xt4-starter,5,cayleypy_public/output/solutions/all_solutions.csv,2,original,88b407abf5e91b26b00c9a7f44fc201d67c4c42ed469663bce4db78e4c43a08e
49,-r0.-f0.d3.-f0.d3.-d3.d2.-d1.-r1.f0.f3.r0.-d1.-f2.f1.-r2.-d2.-r1.-d1.d0.-f3.-r2.-r2.d1.-d2.d1.f3.-d1.d2.d2.r3.-r3.r0.r0.-f3.-r1.-d0.-d2.r3.-r2.r3.r1.f0.-d2.r3.d3.-f2.-r0.f0.f2,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,51,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
49,f1.-d3.-r0.-d0.-f0.-f0.-r0.d2.-f3.-d0.f1.f2.r2.r2.-f0.d1.-f2.d0.f3.f2.r0.d3.d2.-r0.-d2.f1.f0.r1.-f1.r3.-r1.-d0.r1.-d2.-r1.f1.d2.d0.f1.d1.-f1.-r1.-d1.-r3.-d1.r1.d1.-r1,ravshankutkovin/esmlp-layernorm-2xt4-starter,5,cayleypy_public/output/solutions/all_solutions.csv,3,original,88b407abf5e91b26b00c9a7f44fc201d67c4c42ed469663bce4db78e4c43a08e
50,-r0.d0.-r0.-d2.f1.-f2.d0.r1.-f3.r1.-f0.d0.f0.-r2.-d2.-f2.-r2.-f3.-f0.-d2.-f3.-r3.-f3.r3.f3.-r1.-d3.r0.f2.d2.d0.d1.f3.f3.d2.-f1.-d1.-r2.-d2.d1.-f3.d2.r2.-d2.f1.d3.-r2,ravshankutkovin/esmlp-layernorm-2xt4-starter,5,cayleypy_public/output/solutions/all_solutions.csv,4,original,88b407abf5e91b26b00c9a7f44fc201d67c4c42ed469663bce4db78e4c43a08e
50,-r3.d0.-d2.-f3.d2.-d1.d0.-f1.r1.-f2.d2.f1.-f3.r1.f2.r1.r0.d2.f0.r2.-d3.-f0.-d3.-r2.f0.-r2.f0.r1.-f2.-r3.d1.r3.d3.-d3.-r2.-f3.d1.r0.-f2.d1.-d3.-f1.f2.f1.d0.f1.-f1.-f3.-d3.-r0.-r3,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,52,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
50,r3.-f2.r2.-f2.f0.d1.f1.-d3.-f1.-d0.r0.-f3.r0.f0.f3.-d3.r0.d0.f1.-r0.-f3.-d0.-d3.-r0.-d0.r0.d0.r2.-d2.r2.-d0.d3.-f0.-d3.-r2.-f2.d1.d3.r2.f0.d0.r2.d2.r2.-f2.r2.f2.r0.-f2.r2.f2.-r0.-r0,trydotatwo/cayleypy-2xt4-444-example,5,cayleypy_public/output/solutions/all_solutions.csv,2,original,5e171cbc5b47c31aab60c32827e82a260742bbb12bb83c3f2f246e95d280718c
51,-d2.f2.r2.-f1.-d1.f3.f3.-f1.d3.-f2.-r0.r0.-r1.f2.-d1.-d2.r1.-d1.f2.d0.r0.-d0.r0.-d1.r3.d1.-r3.-d2.r0.r0.f1.r1.-f3.-d1.-d0.-r3.-r0.-f1.-f2.-d0.f3.-f3.-d1.f2.r2.r0.r3.d3.-f3.-f1.-r1.f3,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,53,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
51,r0.d0.-r2.r0.d0.r0.-d3.f0.-d2.r1.-r2.f3.r1.f2.-d3.-r0.-d3.-r1.-d3.f2.-d1.r1.d1.-d3.f0.d1.f0.-r1.f0.f0.d3.-f2.d3.d1.f1.r2.-f1.-d3.r2.d1.-r2.d1.d1.r1.-f2.r0,ravshankutkovin/esmlp-layernorm-2xt4-starter,5,cayleypy_public/output/solutions/all_solutions.csv,5,original,88b407abf5e91b26b00c9a7f44fc201d67c4c42ed469663bce4db78e4c43a08e
52,-f0.-d3.r2.f0.d3.-f1.r0.-d1.f3.r2.r3.-d0.r0.f0.-r0.-d2.d1.-r0.f3.-r3.-f2.-r3.-f1.-d1.-f0.d1.f0.-d3.-f2.d3.r3.-r2.f2.-r3.-d1.r3.r2.f1.r1.f0.-r2.-f0.-r1.-f3.-f1.r0.f1.-r0.f3,rebeccaappleton/batchnorm-folded-mlp-checkpoint-demo,7,cayleypy_public/output/solutions/all_solutions.csv,2,original,17449bff0e132ffc514f99f269169eaad57b2a329057d744d572eeced6f9c8d5
52,d1.-f0.d1.f2.d1.-r3.d0.r2.f1.f1.-d2.d3.d2.r0.d0.d1.-r3.f0.-r3.-r3.-f0.r1.d2.-d2.-d3.f0.-r2.-f0.r0.f0.-r0.f2.-f1.-f1.f1.f2.-d0.f0.f2.f3.f0.r2.-f0.f1.f0.d0.-d2.r0.d1.-r1.-d0.-d2.f2,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,54,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
53,-d1.f2.f0.-d0.f1.-d0.f0.r2.f0.-d1.r0.d2.-r2.f0.-r2.-f3.-r3.-r1.-f3.-r0.f1.-r1.-f3.r2.r1.f3.-f1.r2.-r1.-d0.f0.d2.-f0.d1.-f1.-d1.f1.d0.-r0.d2.r2.r2.-d2.r1.-f2.r2,rebeccaappleton/batchnorm-folded-mlp-checkpoint-demo,7,cayleypy_public/output/solutions/all_solutions.csv,3,original,17449bff0e132ffc514f99f269169eaad57b2a329057d744d572eeced6f9c8d5
53,r0.-f1.-d2.-f2.-d1.d0.f2.r0.-r2.f3.f3.-r1.-f3.-f2.r2.d0.-r0.d3.f0.d0.r1.d2.r3.r0.-f2.d2.-r1.-d2.-f1.-d1.d0.-d0.-f2.-f2.-f3.-d2.-r1.r0.-d2.-d1.f3.-d0.d0.-r0.r2.d1.-d1.-r3.r2.d0.-f0.d0.-d2.r3,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,55,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
54,d3.-d2.f1.-r1.-r0.-f2.f2.-f2.-r2.-f2.-r2.-d2.-d2.-f3.-r0.r3.-d3.-r1.-d2.-d0.-d2.-f2.r0.-d1.r1.-d0.-r3.r2.d2.r0.-r2.-r1.-r0.d1.r3.-r1.f0.f1.d3.d3.d1.d3.d3.-r0.-f3.-r1.d1.-d0.-f3.-r1.r3.-d1.f3.-r1.-d1,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,56,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
54,r3.-d2.-d0.r1.f2.d0.f2.f1.-d3.-f0.f1.-r0.-f2.-d0.f0.r3.f3.f3.-r3.-d3.f0.d3.r1.f3.-d0.f0.f3.d0.f0.r0.d3.f3.r1.r2.-d0.-f3.-d2.f3.d0.-d3.-f3.d2.f3.r1.-f3.r0.f3.r1.r1,rebeccaappleton/batchnorm-folded-mlp-checkpoint-demo,7,cayleypy_public/output/solutions/all_solutions.csv,4,original,17449bff0e132ffc514f99f269169eaad57b2a329057d744d572eeced6f9c8d5
55,-d3.d3.d2.d0.-r1.-r0.r1.r2.d0.r2.f2.-d0.d3.-f3.d2.-d2.-d3.f3.r3.-d3.-f0.-d0.d1.r0.-f2.d1.-r3.d0.-d2.f0.d1.f2.f2.f1.-d1.-d0.f2.r2.-f0.d0.f3.d0.-d1.d1.r0.d0.-f1.f1.d3.-r3.-f1.-f1.d0.r0.-r3.-r0,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,57,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
55,-f1.d0.-r3.-d2.f0.-r2.-d3.f1.d1.-f3.-r0.f3.-d2.r3.-f1.r0.d0.-d1.-r0.f2.d2.d0.-r0.-d0.-d2.f0.f3.-d1.-f3.f1.r2.f3.-r2.-f1.-f0.r2.d1.-r2.f1.f0.-f2.-d2.-r2.d2.f2.-f0,rebeccaappleton/batchnorm-folded-mlp-checkpoint-demo,7,cayleypy_public/output/solutions/all_solutions.csv,5,original,17449bff0e132ffc514f99f269169eaad57b2a329057d744d572eeced6f9c8d5
56,-f1.r3.d0.f1.d1.r2.d0.d3.r2.-r3.-f0.-r1.-d2.-d0.-f3.-f3.-r1.d1.-r3.-d3.f3.f0.-d2.d3.-r2.-r3.-r3.-f1.-r3.d0.-r3.-f3.-f0.-f0.-f3.d3.-f1.f1.-d2.f2.-d2.-r3.-d3.-r2.-d0.d2.-d2.-d2.r0.-d3.-d1.r3.r0.f3.-f2.f1.d3,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,58,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
56,d3.-f1.f2.r0.-d3.f0.d3.-r1.-d0.f0.-f1.-r2.-d2.f2.r2.-d0.-d0.r3.r1.-f3.-r1.-f2.-r3.-d0.-d0.f3.-r0.-d1.r1.d1.-r1.d2.-f3.d1.-f2.d2.-f1.-r2.f2.-d0.f1.d0.-f1.r2.d2.f1.-d2,rebeccaappleton/batchnorm-folded-mlp-checkpoint-demo,6,cayleypy_public/output/solutions/all_solutions.csv,2,original,f4cf6b808915b8e9f000a1c38f83e6b75a6b343a99cc1f3698b3ce844357c3ab
57,-d2.r1.-d1.-f3.-r0.f2.-r0.-f3.r3.-f2.f1.d3.f3.-d1.-d1.-d2.f3.r3.d3.d2.-r0.f1.r0.-r2.-d0.-r0.-f3.-d1.f2.f3.r0.r1.d1.-r1.d0.-r2.f1.-r2.-d3.f1.r2.d2.-f1.d3.-d2.r2,rebeccaappleton/batchnorm-folded-mlp-checkpoint-demo,6,cayleypy_public/output/solutions/all_solutions.csv,3,original,f4cf6b808915b8e9f000a1c38f83e6b75a6b343a99cc1f3698b3ce844357c3ab
57,-f2.-f0.f1.r0.r1.-f0.-d3.f3.f1.-d3.f0.-f1.-r2.f2.f2.-f1.f0.d3.-d1.r2.f2.r1.-f2.-d0.-f3.r0.d2.-f0.d0.f1.-r1.r1.-d2.d3.f1.-r1.d2.f2.-d2.-r2.r1.-r0.d0.-f0.d3.r0.d0.d3.-r3.-r2.-r2.-r1.r3.f1.f1.d0.-d3.d1,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,59,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
58,-d3.-f0.d0.r1.-d1.-r3.f3.-f2.r1.f0.d0.r0.-f1.-r0.-r0.-f2.r1.-r0.f3.d2.-r2.d0.-r2.r1.f0.-d1.-f3.-f0.r2.-f3.d3.f1.f1.-r2.-f1.-d2.r1.r2.-d1.-f1.-f2.-r1.-d3.r1.f2.-r1.d2,rebeccaappleton/batchnorm-folded-mlp-checkpoint-demo,6,cayleypy_public/output/solutions/all_solutions.csv,4,original,f4cf6b808915b8e9f000a1c38f83e6b75a6b343a99cc1f3698b3ce844357c3ab
58,-r0.d3.r2.-r1.f3.-r2.f0.f2.f0.f2.-f1.-f3.f2.-r2.-d0.-f1.d3.r2.-r1.-d2.-d3.f3.d2.-r0.-d2.r0.-d2.-d3.d3.-r3.f1.-d2.d1.f1.-d3.-d0.r0.f2.-f0.-f3.f2.-d0.r0.-d1.r3.f3.-f3.r3.f0.r1.r1.r2.r1.-d3.d0.-f3.f0.f3.-r0,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,60,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
59,-f1.-d2.f3.-r0.d2.d0.d0.r2.-f0.-r1.-f1.d2.d2.-f0.-d3.-d2.-r3.f0.-d3.-f1.-r2.d3.r2.-r1.f2.r2.d0.-f1.-r0.-d0.r2.d0.r0.d3.d1.f1.r1.f1.d2.f1.-d2.d3.r1.-f2.-d1.f3.d1.f2.-d1.-f3,rebeccaappleton/batchnorm-folded-mlp-checkpoint-demo,6,cayleypy_public/output/solutions/all_solutions.csv,5,original,f4cf6b808915b8e9f000a1c38f83e6b75a6b343a99cc1f3698b3ce844357c3ab
59,-f3.-r1.f0.-d2.d3.-r3.f0.-d3.f1.-d0.d1.-d0.-d2.d1.d3.-r2.-f1.-d2.-r2.-r2.-d3.-r1.-d1.f1.d2.-r1.-r3.r0.f3.-f1.-d1.r2.-d1.d3.-f3.-f0.f0.f0.f0.-f2.r3.f0.-r1.f1.r3.f2.-d0.-d0.-d3.-f3.f0.r3.-d2.f0.-r1.-d2.r2.-r0.d3.-f0,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,61,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
60,d3.f3.-r3.-d1.-r2.-f3.-d0.f0.r3.d2.-r0.f2.f3.f1.f0.r0.-r0.-r3.-f3.d3.-d0.-f2.-d3.-d0.-r3.r0.r3.-f3.r3.-f0.-f2.-r1.r2.r0.-r3.d3.r3.-d2.f1.-f3.d0.f3.-r3.f2.r0.r1.-r2.-f0.-d3.f3.-d2.-d2.f3.r2.-f1.f0.r0.-d3.f1.d0.-r3,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,62,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
61,-f3.-f3.f2.r2.-r1.-r0.-d3.-d3.f2.d1.f1.r3.-r0.-d0.-f2.-f0.-f2.-f2.r1.-d0.d1.-r0.-f1.r1.-d2.r0.-r3.r1.-d2.f1.-r2.-d3.-d1.d3.f1.d2.-r1.-d1.r2.-d3.r0.d3.d0.-f3.-f2.f0.r2.-f3.-f3.-f2.f2.r3.-d3.f3.-r0.d1.-f0.r0.-r0.-r1.d3.r3,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,63,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
62,-f3.-d2.-f1.d2.f1.r3.-f3.r3.-d0.r1.d3.r0.f1.f3.-r1.r2.r1.r3.d2.-f3.-f3.-r1.-f0.r2.-f1.-d3.-r2.-f0.-f0.-f3.-f3.-d2.f0.d2.-r1.d1.-d1.r1.r2.r3.d0.-d0.-d3.f2.-f3.-r2.r1.f3.-d2.-f2.-r2.r1.-f0.f2.d2.r1.r2.f3.f2.d0.-f2.f0.-r1,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,64,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
63,-r3.r1.-r3.d2.f0.d2.-f2.-f0.-r3.d2.d2.-f2.-f3.d1.d3.-d3.d2.-r0.r3.f1.r0.r0.f2.-d2.f2.f2.-f2.-d3.d3.-f3.-f3.f3.-f3.-d1.r2.-r3.-d1.d1.d3.-f1.f0.-d2.-d0.d0.f1.r3.-f0.f1.-r1.d2.f3.d1.f1.-f3.-d0.d0.d0.-d2.-f2.r3.-d3.r1.-f1.d0,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,65,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
64,-r0.-f2.d3.r2.f1.-d0.-d0.-r2.r1.-r2.-f0.r1.d2.-f2.-d3.-f2.-f0.-d2.f3.-d3.-r1.-r3.d3.d3.-f0.d3.-r3.-d3.f0.f2.-d3.-f2.-r3.-f3.-d2.-r3.f3.d3.d2.-f0.-d2.-f3.d2.f3.f0,quentonhaugk/simple-2xt4-beam-profile-runner,6,cayleypy_public/output/solutions/all_solutions.csv,2,original,83dfe1750e4a546e268ee7a917f085638485c5c7d4ef0a4d0274d7a892a052ff
64,r2.-r2.r3.r3.-d0.d1.r0.f1.r1.-r3.r1.-r3.-r2.r3.-f0.d1.-r1.f2.d0.f0.d1.f2.d1.f3.f1.-f2.r2.-f3.d0.-d2.f0.d1.-f3.-f2.d0.-r2.d2.-d3.f0.f3.-f0.-r2.-d0.-f1.r3.f0.-d0.d3.d1.-f1.-r0.-d1.f2.f3.r2.r2.d1.d1.-d0.d0.-d3.-f3.-r2.-r2.-d2,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,66,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
65,-f3.-d1.f3.-r2.d3.-d1.-f1.-d2.f0.r1.f0.d3.r2.-r3.f3.-r0.-f0.f3.-r1.-f3.-r3.-f3.-r0.-r3.f0.-r0.-f3.d0.f3.-d3.-d0.f3.-r0.-f0.-r0.d3.-f2.-d3.-f0.r3.-d3.-r3.f0.f0,quentonhaugk/simple-2xt4-beam-profile-runner,6,cayleypy_public/output/solutions/all_solutions.csv,3,original,83dfe1750e4a546e268ee7a917f085638485c5c7d4ef0a4d0274d7a892a052ff
65,r0.-r0.-d1.-r3.-f3.-f3.-f0.r1.-r3.d0.f2.-d0.r3.f1.-d2.-d2.-f3.d3.d0.-r3.-f0.r1.f3.-f1.-f1.d3.r2.-d1.-d2.-d1.-r3.f1.d0.-f1.-r1.r3.-r0.-f1.-f2.-d2.r0.-d3.f0.-f2.-f0.-d2.f2.f2.r3.d1.-r2.-d3.-d2.r3.-d3.-d0.d3.-d0.f1.d3.-r0.-r2.-r3.d1.-r1.r2,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,67,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
66,d2.f0.-f2.-f0.d3.-r2.-f3.-d2.-f1.-r3.-d1.d0.-f3.d0.-r3.-d1.f3.d1.-d1.-f0.f1.d0.r3.-d1.-r0.-r2.d1.d3.f1.-d0.-r0.d2.f3.-d0.-r0.-r3.r3.r2.r2.r3.-f1.-r0.f1.-r0.f3.d0.d2.-r3.d1.-f1.-f3.-r0.-r3.d3.r2.-r3.-d2.f2.f3.d1.-r1.-d3.f2.-d2.-d2.f1.d1,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,68,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
66,f3.-f1.r0.f3.-d2.-r1.d1.-d2.-f1.r0.d1.f0.r2.-f2.-r1.f0.d1.r1.d2.r0.-f2.-r2.-f3.r2.-f1.-r2.-d0.r3.d0.r2.d1.-d0.r2.-f0.-r1.d0.-r2.d3.f1.-d0.-d3.r1.-f0.r2.f1.-r2.f0,quentonhaugk/simple-2xt4-beam-profile-runner,6,cayleypy_public/output/solutions/all_solutions.csv,4,original,83dfe1750e4a546e268ee7a917f085638485c5c7d4ef0a4d0274d7a892a052ff
67,d1.-d2.-r0.f2.-r1.-f2.-r0.-f3.-d2.f1.-r2.r0.-r3.d2.d2.d1.r1.-r3.f2.-f2.d0.f0.-d0.f0.-d1.f0.-r0.d1.r2.-d1.-d2.f1.r1.r1.-d0.f1.-r2.-r1.-f0.-r3.-d3.-r2.-f1.-f1.d0.-r2.r3.d2.-r2.-r1.r1.-f2.-f2.-r2.-r3.r3.f3.-r0.-f1.f3.d3.-f2.-f1.d2.-d0.-d1.-r0.f2,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,69,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
67,d1.d3.r2.-f3.f1.-d0.r0.-r1.f1.d3.d2.-r2.-f3.r0.f1.-r0.f0.-r1.-f0.d3.d2.f3.-d3.-r3.-d1.-d2.r0.-d0.-f0.-d2.d0.-f2.f1.-d3.r3.-d2.-r3.d3.d2.-f1.-d2.r1.d2.-r1.f2.f0.r1.-f0,quentonhaugk/simple-2xt4-beam-profile-runner,6,cayleypy_public/output/solutions/all_solutions.csv,5,original,83dfe1750e4a546e268ee7a917f085638485c5c7d4ef0a4d0274d7a892a052ff
68,-d3.r0.-d0.r1.f0.-r3.-r2.-f3.d3.d2.r0.d0.f1.d0.-d2.f1.d3.d0.r3.f1.r3.f1.d2.r1.-d1.-d0.r3.-f3.-f1.-r3.-d2.r3.f3.-r3.d2.-f1.-f1.-d2.-f1.-d2.d1.f1.r1.-f1.-r1.f0.-d2.r1.d2,nathansanche/cayleypy-cube4-quickstart,7,cayleypy_public/output/solutions/all_solutions.csv,2,original,ac46ddb83386afac0db1bc1cf7f65b3fac57cc38bacee298b2a9ad6c19dd674d
68,d0.-d2.d3.-d1.r3.-d2.-d3.-r1.r0.d1.-f0.r2.-d0.-f0.d2.-f3.d3.-f0.-f2.d1.-f0.f0.-f1.-f1.d1.d2.d0.r3.-r2.r1.r1.-d2.-f1.-f3.-d1.-r0.-d2.d0.d2.-f0.d3.-r3.f2.f2.r0.f3.r2.d3.-d2.-r2.-f2.-d0.-d3.-f0.-d3.-f0.-d2.-f3.f0.-f3.d1.-r2.-f0.-f2.-f3.-f1.-d2.-d2.d1,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,70,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
69,-d2.-r0.-f0.-r1.-r2.d1.-f1.r2.f1.f1.f2.-f2.-r1.d1.f0.-d3.-f2.f1.f2.-d0.r0.-d0.r3.-f2.r2.d2.f2.r1.f3.d1.r1.-r3.d3.-r0.-r2.r0.f0.-d3.-f0.-d0.-r3.r2.-f1.r0.d3.f1.-f3.r3.-r3.r1.-f2.-r1.-r0.-f0.f1.r2.r2.-d0.-d2.-f0.d0.r3.r3.f2.d0.-r0.-r0.d3.d2.-r1,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,71,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
69,-r2.-f0.-r3.-d0.-d2.-f0.-f1.r3.f2.-f3.d0.-f1.d0.-d1.r1.-d1.f0.f3.-d1.-f3.-d2.-r0.f3.r2.-r0.d1.d2.-f2.r0.-f1.r2.-f1.-r2.-r3.-f2.r3.-d3.f1.d3.-r3.f2.f2.f1.r3.f1.-r3.-f2.-f1,nathansanche/cayleypy-cube4-quickstart,7,cayleypy_public/output/solutions/all_solutions.csv,3,original,ac46ddb83386afac0db1bc1cf7f65b3fac57cc38bacee298b2a9ad6c19dd674d
70,-d0.f2.-r3.d3.-r2.f2.d3.d1.-f3.-d2.-r3.d0.r1.-f3.-r2.-d0.r1.f3.d0.-f2.-f3.-r1.f2.-d3.-d1.-f2.-r1.-r3.-d1.-f2.-f1.d1.d1.-f0.-f1.-d1.-f1.-d0.-d1.-d1.-r1.-d1.d0.f0.d1.r1.-d1,nathansanche/cayleypy-cube4-quickstart,7,cayleypy_public/output/solutions/all_solutions.csv,4,original,ac46ddb83386afac0db1bc1cf7f65b3fac57cc38bacee298b2a9ad6c19dd674d
70,r3.-d0.-f3.d0.f1.f0.-r3.f2.d3.-r2.-r1.-r0.-f1.-f3.-f2.-r2.d1.-f3.-d0.f0.-d3.r1.f0.d2.-f2.-r0.r3.f3.-f0.-d0.-d0.-d1.f3.-d0.-d3.-f0.-d3.d1.r3.-r2.-r0.-d0.-d3.d3.-d0.-d3.f2.r0.r1.-d0.-f2.-d1.r2.-r2.-f3.-f1.-f0.-d2.d1.-r3.-d2.f2.-r2.-r2.-r0.-d2.-d2.-r1.d1.-f0.-d3,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,72,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
71,f0.d3.r3.-d0.-f2.d3.f3.r1.f1.-d3.r0.r3.f1.d3.-r1.d3.-r3.-r2.-f3.r2.-f3.-d0.f3.-d3.-f0.d0.-r1.-d0.-f3.r3.d0.f2.d1.-f2.-d0.-r3.d0.-r2.d3.r2.-d3.r2.-r0.-f2.-r1.f2.r1.r0.-d0.-r1,nathansanche/cayleypy-cube4-quickstart,7,cayleypy_public/output/solutions/all_solutions.csv,5,original,ac46ddb83386afac0db1bc1cf7f65b3fac57cc38bacee298b2a9ad6c19dd674d
